long_station_name,data_owner_id,dwr_sample_code,collection_date2,lab_result,field_result,rpd
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E1222B2953,12/20/2022 12:30,37800,39293,3.8732440039951745
NZ002 - Carquinez Strait near Glencove Harbor,0310,E1222B2954,12/20/2022 12:55,32900,33724,2.4735830931796348
NZ004 - Carquinez Strait near Ozol Pier,0310,E1222B2955,12/20/2022 13:15,32300,33273,2.967684870297226
Sacramento River @ Hood - C3A,0310,E0122B0002,01/05/2022 08:30,189,201,6.153846153846154
C9 - West Canal @ Clifton Court Intake,0310,E0122B0003,01/05/2022 10:15,620,634,2.2328548644338118
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E0122B0004,01/05/2022 11:45,533,515,-3.435114503816794
D12 - San Joaquin River @ Antioch Ship Channel,0310,E0122B0013,01/06/2022 08:05,382,389,1.8158236057068744
D16 - San Joaquin River @ Twitchell Island,0310,E0122B0014,01/06/2022 09:15,297,300,1.0050251256281406
D19 - Frank's Tract near Russo's Landing,0310,E0122B0015,01/06/2022 10:35,453,458,1.0976948408342482
D28A - Old River @ Rancho Del Rio,0310,E0122B0016,01/06/2022 11:25,477,484,1.45681581685744
D26 - San Joaquin River @ Potato Point,0310,E0122B0050,01/07/2022 08:15,290,292,0.6872852233676976
MD10A - Disappointment Slough @ Bishop Cut,0310,E0122B0051,01/07/2022 09:35,352,353,0.28368794326241137
P8 - San Joaquin River @ Buckley Cove,0310,E0122B0052,01/07/2022 11:00,364,366,0.547945205479452
D4 - Sacramento River above Point Sacramento,0310,E0122B0077,01/10/2022 10:25,325,325,0
D22 - Sacramento River @ Emmaton,0310,E0122B0078,01/10/2022 11:15,240,240,0
NZ068 in Sacramento River,0310,E0122B0079,01/10/2022 12:10,223,223,0
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E0122B0143,01/11/2022 09:55,19500,20720,6.066633515663849
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0122B0144,01/11/2022 10:55,2400,2568,6.763285024154589
D10 - Sacramento River @ Chipps Island,0310,E0122B0145,01/11/2022 11:50,1720,1973,13.701597617113459
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E0122B0109,01/11/2022 11:50,1290,1973,41.863315966901624
SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,0310,E0122B0110,01/11/2022 12:50,1010,1006,-0.3968253968253968
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E0122B0185,01/12/2022 09:45,6820,6351,-7.121706780047073
NZS42 - Suisun Slough @ Volanti Slough,0310,E0122B0186,01/12/2022 10:50,3250,3290,1.2232415902140672
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E0122B0187,01/12/2022 12:00,3140,3188,1.5170670037926675
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E0122B0233,01/13/2022 09:10,26900,29761,10.09865692451598
D41 - San Pablo Bay near Pinole Point,0310,E0122B0234,01/13/2022 10:45,32200,36893,13.584588887441566
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E0122B0235,01/13/2022 11:35,24200,30861,24.194983745300664
NZ002 - Carquinez Strait near Glencove Harbor,0310,E0122B0236,01/13/2022 11:55,24400,26353,7.696096782456209
NZ004 - Carquinez Strait near Ozol Pier,0310,E0122B0237,01/13/2022 12:15,24600,25248,2.599903707270101
Sacramento River @ Hood - C3A,0310,E0222B0303,02/07/2022 10:45,195,192,-1.550387596899225
C9 - West Canal @ Clifton Court Intake,0310,E0222B0304,02/07/2022 12:40,431,425,-1.4018691588785046
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E0222B0305,02/07/2022 14:00,350,344,-1.729106628242075
D12 - San Joaquin River @ Antioch Ship Channel,0310,E0222B0314,02/08/2022 10:00,1260,1213,-3.801051354630004
SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,0310,E0222B0333,02/08/2022 10:00,1180,1213,2.7580442958629336
D16 - San Joaquin River @ Twitchell Island,0310,E0222B0315,02/08/2022 11:10,299,293,-2.027027027027027
D19 - Frank's Tract near Russo's Landing,0310,E0222B0316,02/08/2022 12:10,329,323,-1.8404907975460123
D28A - Old River @ Rancho Del Rio,0310,E0222B0317,02/08/2022 13:05,332,329,-0.9077155824508321
D26 - San Joaquin River @ Potato Point,0310,E0222B0351,02/09/2022 10:15,275,272,-1.0968921389396709
MD10A - Disappointment Slough @ Bishop Cut,0310,E0222B0352,02/09/2022 11:40,362,360,-0.554016620498615
P8 - San Joaquin River @ Buckley Cove,0310,E0222B0353,02/09/2022 13:25,820,817,-0.3665241295051924
D4 - Sacramento River above Point Sacramento,0310,E0222B0378,02/10/2022 11:30,4410,4342,-1.5539305301645339
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E0222B0410,02/10/2022 12:05,3340,3359,0.5672488431109121
SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,0310,E0222B0411,02/10/2022 13:15,779,882,12.402167369054787
D22 - Sacramento River @ Emmaton,0310,E0222B0379,02/10/2022 13:50,347,361,3.954802259887006
NZ068 in Sacramento River,0310,E0222B0380,02/10/2022 14:45,223,221,-0.9009009009009009
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E0222B0413,02/11/2022 10:45,28600,29982,4.7181728175890205
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0222B0414,02/11/2022 11:45,12100,13333,9.69606416859985
D10 - Sacramento River @ Chipps Island,0310,E0222B0415,02/11/2022 12:30,7690,7358,-4.412546517809676
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E0222B0424,02/14/2022 11:50,15400,15918,3.3080017881090744
NZS42 - Suisun Slough @ Volanti Slough,0310,E0222B0425,02/14/2022 12:50,9740,9874,1.366370959518711
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E0222B0426,02/14/2022 14:00,10600,10791,1.7857977654153618
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E0222B0441,02/15/2022 10:25,34400,35407,2.8850974830604383
D41 - San Pablo Bay near Pinole Point,0310,E0222B0442,02/15/2022 12:05,40400,41978,3.831119959212411
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E0222B0443,02/15/2022 12:50,32100,32498,1.2322362921452676
NZ002 - Carquinez Strait near Glencove Harbor,0310,E0222B0444,02/15/2022 13:10,31500,32282,2.45210247405224
NZ004 - Carquinez Strait near Ozol Pier,0310,E0222B0445,02/15/2022 13:25,26900,28802,6.829198233456609
Sacramento River @ Hood - C3A,0310,E0322B0460,03/09/2022 10:30,165,161,-2.4539877300613497
C9 - West Canal @ Clifton Court Intake,0310,E0322B0461,03/09/2022 12:30,470,465,-1.06951871657754
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E0322B0462,03/09/2022 14:15,444,435,-2.04778156996587
D12 - San Joaquin River @ Antioch Ship Channel,0310,E0322B0471,03/10/2022 09:45,1110,1059,-4.702627939142462
D16 - San Joaquin River @ Twitchell Island,0310,E0322B0472,03/10/2022 11:00,298,290,-2.7210884353741496
D19 - Frank's Tract near Russo's Landing,0310,E0322B0473,03/10/2022 12:00,313,305,-2.5889967637540456
D28A - Old River @ Rancho Del Rio,0310,E0322B0474,03/10/2022 13:00,339,330,-2.690582959641256
D26 - San Joaquin River @ Potato Point,0310,E0322B0508,03/11/2022 10:25,273,267,-2.2222222222222223
MD10A - Disappointment Slough @ Bishop Cut,0310,E0322B0509,03/11/2022 12:10,415,404,-2.6862026862026864
P8 - San Joaquin River @ Buckley Cove,0310,E0322B0510,03/11/2022 13:50,746,731,-2.0311442112389977
D4 - Sacramento River above Point Sacramento,0310,E0322B0535,03/14/2022 12:50,3140,2787,-11.911591024126878
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E0322B0567,03/14/2022 13:00,4190,3885,-7.554179566563468
SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,0310,E0322B0568,03/14/2022 13:45,1520,1345,-12.216404886561955
D22 - Sacramento River @ Emmaton,0310,E0322B0536,03/14/2022 14:25,272,337,21.34646962233169
NZ068 in Sacramento River,0310,E0322B0537,03/14/2022 15:20,191,186,-2.6525198938992043
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E0322B0601,03/15/2022 12:30,22100,25612,14.721663313212611
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0322B0602,03/15/2022 13:25,10600,12335,15.12971441028995
D10 - Sacramento River @ Chipps Island,0310,E0322B0603,03/15/2022 14:05,7110,7316,2.855954526549286
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E0322B0643,03/16/2022 11:15,11900,12056,1.302387710803139
NZS42 - Suisun Slough @ Volanti Slough,0310,E0322B0644,03/16/2022 12:35,7340,7343,0.040863583736293674
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E0322B0645,03/16/2022 13:45,8990,9076,0.9520646518321709
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E0322B0648,03/17/2022 10:45,32500,33179,2.067631967599994
D41 - San Pablo Bay near Pinole Point,0310,E0322B0649,03/17/2022 12:15,40100,41471,3.361488764389305
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E0322B0650,03/17/2022 13:00,31200,31826,1.9864817694284898
NZ002 - Carquinez Strait near Glencove Harbor,0310,E0322B0651,03/17/2022 13:20,31200,31755,1.7631641648796759
NZ004 - Carquinez Strait near Ozol Pier,0310,E0322B0652,03/17/2022 13:35,27400,28470,3.8303203866117776
Sacramento River @ Hood - C3A,0310,E0422B0667,04/06/2022 09:00,153,151,-1.3157894736842104
C9 - West Canal @ Clifton Court Intake,0310,E0422B0668,04/06/2022 10:45,472,469,-0.6376195536663124
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E0422B0669,04/06/2022 12:15,649,643,-0.9287925696594427
D12 - San Joaquin River @ Antioch Ship Channel,0310,E0422B0678,04/21/2022 06:55,6050,6282,3.7625689263704185
SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,0310,E0422B0696,04/21/2022 07:40,3860,3865,0.12944983818770225
SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,0310,E0422B0697,04/21/2022 08:35,1700,1681,-1.1239278320023662
D16 - San Joaquin River @ Twitchell Island,0310,E0422B0679,04/21/2022 09:15,691,697,0.8645533141210375
D19 - Frank's Tract near Russo's Landing,0310,E0422B0680,04/21/2022 10:50,288,286,-0.6968641114982579
D28A - Old River @ Rancho Del Rio,0310,E0422B0681,04/21/2022 11:35,302,298,-1.3333333333333335
D26 - San Joaquin River @ Potato Point,0310,E0422B0715,04/22/2022 07:30,315,311,-1.2779552715654952
MD10A - Disappointment Slough @ Bishop Cut,0310,E0422B0716,04/22/2022 09:05,402,397,-1.2515644555694618
P8 - San Joaquin River @ Buckley Cove,0310,E0422B0717,04/22/2022 10:45,735,730,-0.6825938566552902
D4 - Sacramento River above Point Sacramento,0310,E0422B0742,04/25/2022 11:10,5600,5587,-0.23241262179315275
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E0422B0774,04/25/2022 11:10,5600,5587,-0.23241262179315275
D22 - Sacramento River @ Emmaton,0310,E0422B0743,04/25/2022 12:00,1800,1891,4.930913031698727
SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,0310,E0422B0775,04/25/2022 12:00,1770,1891,6.610215788036056
NZ068 in Sacramento River,0310,E0422B0744,04/25/2022 12:55,255,253,-0.7874015748031495
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E0422B0808,04/26/2022 11:05,25500,25939,1.7068761056785706
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0422B0809,04/26/2022 11:55,13600,13696,0.7033997655334115
D10 - Sacramento River @ Chipps Island,0310,E0422B0810,04/26/2022 12:35,9650,9663,0.13462434629524156
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E0422B0850,04/27/2022 10:45,14700,14711,0.07480194485056611
NZS42 - Suisun Slough @ Volanti Slough,0310,E0422B0851,04/27/2022 12:00,6990,7007,0.24290919482746304
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E0422B0852,04/27/2022 13:05,7930,8034,1.3029315960912053
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E0422B0898,04/28/2022 11:15,34700,35197,1.422092507546819
D41 - San Pablo Bay near Pinole Point,0310,E0422B0899,04/28/2022 12:40,41200,41866,1.603544169696386
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E0422B0900,04/28/2022 13:25,35800,36687,2.447335384275801
NZ002 - Carquinez Strait near Glencove Harbor,0310,E0422B0901,04/28/2022 13:40,31700,32025,1.0200078462142017
NZ004 - Carquinez Strait near Ozol Pier,0310,E0422B0902,04/28/2022 14:00,30700,30909,0.6784723011248357
Sacramento River @ Hood - C3A,0310,E0522B0933,05/19/2022 07:15,137,133,-2.9629629629629632
C9 - West Canal @ Clifton Court Intake,0310,E0522B0934,05/19/2022 09:30,373,372,-0.2684563758389262
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E0522B0935,05/19/2022 10:45,211,210,-0.4750593824228029
D12 - San Joaquin River @ Antioch Ship Channel,0310,E0522B0938,05/20/2022 06:45,6890,7634,10.245111539520794
SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,0310,E0522B0968,05/20/2022 07:55,5350,5386,0.6706408345752608
SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,0310,E0522B0969,05/20/2022 08:50,1440,1645,13.290113452188008
D16 - San Joaquin River @ Twitchell Island,0310,E0522B0939,05/20/2022 09:30,1130,1123,-0.6213936972924988
D19 - Frank's Tract near Russo's Landing,0310,E0522B0940,05/20/2022 10:45,340,340,0
D28A - Old River @ Rancho Del Rio,0310,E0522B0941,05/20/2022 11:35,313,313,0
D26 - San Joaquin River @ Potato Point,0310,E0522B0951,05/23/2022 09:05,330,325,-1.5267175572519083
MD10A - Disappointment Slough @ Bishop Cut,0310,E0522B0952,05/23/2022 10:30,379,375,-1.0610079575596816
P8 - San Joaquin River @ Buckley Cove,0310,E0522B0953,05/23/2022 11:55,572,569,-0.5258545135845749
D4 - Sacramento River above Point Sacramento,0310,E0522B0987,05/24/2022 10:55,7510,7964,5.867907457670932
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E0522B1013,05/24/2022 11:40,5050,5137,1.7080592912535584
D22 - Sacramento River @ Emmaton,0310,E0522B0988,05/24/2022 12:15,2810,2835,0.8857395925597875
SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,0310,E0522B1014,05/24/2022 12:55,1590,1599,0.5644402634054563
NZ068 in Sacramento River,0310,E0522B0989,05/24/2022 13:40,369,368,-0.27137042062415195
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E0522B1041,05/25/2022 11:00,28200,28809,2.1365047624059357
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0522B1042,05/25/2022 11:55,15900,16193,1.8259433521328639
D10 - Sacramento River @ Chipps Island,0310,E0522B1043,05/25/2022 12:45,12600,12673,0.5776916076445218
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E0522B1077,05/26/2022 09:15,37500,37975,1.2586949320967207
D41 - San Pablo Bay near Pinole Point,0310,E0522B1078,05/26/2022 10:35,44400,44782,0.8566751138122043
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E0522B1079,05/26/2022 11:15,37700,39110,3.6713969535216764
NZ002 - Carquinez Strait near Glencove Harbor,0310,E0522B1080,05/26/2022 11:35,37200,38051,2.261763963269591
NZ004 - Carquinez Strait near Ozol Pier,0310,E0522B1081,05/26/2022 11:50,33900,34735,2.4331609237269616
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E0522B1123,05/27/2022 11:25,20700,20718,0.0869187309865276
NZS42 - Suisun Slough @ Volanti Slough,0310,E0522B1124,05/27/2022 12:25,9770,9815,0.4595353586928772
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E0522B1125,05/27/2022 13:25,11500,11532,0.27787426189649184
Sacramento River @ Hood - C3A,0310,E1221B2235,12/08/2021 08:45,209,205,-1.932367149758454
C9 - West Canal @ Clifton Court Intake,0310,E1221B2236,12/08/2021 10:30,554,547,-1.2715712988192553
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E1221B2237,12/08/2021 12:00,610,599,-1.8196856906534327
D12 - San Joaquin River @ Antioch Ship Channel,0310,E1221B2246,12/09/2021 09:30,7560,8080,6.649616368286446
SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,0310,E1221B2288,12/09/2021 10:35,5630,5674,0.778485491861288
D16 - San Joaquin River @ Twitchell Island,0310,E1221B2247,12/09/2021 11:25,2060,2110,2.3980815347721824
SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,0310,E1221B2289,12/09/2021 11:25,2110,2110,0
D19 - Frank's Tract near Russo's Landing,0310,E1221B2248,12/09/2021 12:45,804,849,5.44464609800363
D28A - Old River @ Rancho Del Rio,0310,E1221B2249,12/09/2021 13:25,592,590,-0.338409475465313
D26 - San Joaquin River @ Potato Point,0310,E1221B2265,12/10/2021 10:00,658,658,0
MD10A - Disappointment Slough @ Bishop Cut,0310,E1221B2266,12/10/2021 11:30,428,424,-0.9389671361502347
P8 - San Joaquin River @ Buckley Cove,0310,E1221B2267,12/10/2021 12:55,758,752,-0.7947019867549668
D4 - Sacramento River above Point Sacramento,0310,E1221B2291,12/13/2021 11:50,16300,16490,1.1588899054589814
D22 - Sacramento River @ Emmaton,0310,E1221B2292,12/13/2021 12:40,8490,8545,0.6457293806868212
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E1221B2301,12/13/2021 13:25,5390,5470,1.4732965009208103
NZ068 in Sacramento River,0310,E1221B2293,12/13/2021 13:55,3130,3144,0.44628626075868666
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E1221B2313,12/14/2021 11:30,29400,30955,5.152845663159638
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E1221B2314,12/14/2021 12:20,19900,20989,5.326615960282717
D10 - Sacramento River @ Chipps Island,0310,E1221B2315,12/14/2021 13:00,17200,17363,0.9432051615889824
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E1221B2333,12/15/2021 11:05,19900,20378,2.373504146184021
NZS42 - Suisun Slough @ Volanti Slough,0310,E1221B2334,12/15/2021 12:00,12100,12366,2.174446170195373
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E1221B2335,12/15/2021 13:15,12500,12971,3.698323583683405
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E1221B2359,12/16/2021 09:35,34000,35586,4.558388181530767
D41 - San Pablo Bay near Pinole Point,0310,E1221B2360,12/16/2021 11:00,38400,39875,3.768763973171511
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E1221B2361,12/16/2021 11:50,31200,31904,2.231237322515213
NZ002 - Carquinez Strait near Glencove Harbor,0310,E1221B2362,12/16/2021 12:10,32000,32794,2.4508442139704294
NZ004 - Carquinez Strait near Ozol Pier,0310,E1221B2363,12/16/2021 12:30,29600,30319,2.3999065404963367
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0621B0927,06/07/2021 11:25,16300,16618,1.9320736375235434
D10 - Sacramento River @ Chipps Island,0310,E0621B0928,06/07/2021 12:15,11600,11785,1.582210818901005
D6 - Suisun Bay @ Bulls Head nr. Martinez,0310,E0621B0926,06/08/2021 14:05,29600,30185,1.9570126285857656
D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,0310,E0621B0968,06/08/2021 14:50,22500,22784,1.254306156699938
NZS42 - Suisun Slough @ Volanti Slough,0310,E0621B0969,06/08/2021 15:45,15200,15312,0.7341373885684321
NZ032 - Montezuma Slough nr Grizzly Island Club,0310,E0621B0970,06/08/2021 16:35,17100,17227,0.7399423194569872
D41A - San Pablo Bay near Mouth of Petaluma River,0310,E0621B1016,06/09/2021 12:20,39900,40372,1.1760015945784332
D41 - San Pablo Bay near Pinole Point,0310,E0621B1017,06/09/2021 13:00,43000,43688,1.5873015873015872
NZ325 - San Pablo Bay near Rock Wall and Light 15,0310,E0621B1018,06/09/2021 13:40,37100,37576,1.274840644919385
NZ002 - Carquinez Strait near Glencove Harbor,0310,E0621B1019,06/09/2021 13:55,35000,36266,3.5528863693767017
NZ004 - Carquinez Strait near Ozol Pier,0310,E0621B1020,06/09/2021 14:10,31000,31896,2.8491477995421013
Sacramento River @ Hood - C3A,0310,E0721B1031,07/14/2021 07:30,137,138,0.7272727272727273
C9 - West Canal @ Clifton Court Intake,0310,E0721B1032,07/14/2021 09:15,696,699,0.43010752688172044
C10A - San Joaquin River near Vernalis @ SJR Club,0310,E0721B1033,07/14/2021 10:30,93,92,-1.0810810810810811
D12 - San Joaquin River @ Antioch Ship Channel,0310,E0721B1042,07/15/2021 07:45,7490,7673,2.4137703620655544
SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,0310,E0721B1060,07/15/2021 08:35,3150,3322,5.315203955500618
SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,0310,E0721B1061,07/15/2021 09:35,2040,2102,2.993722839208112
D16 - San Joaquin River @ Twitchell Island,0310,E0721B1043,07/15/2021 09:50,1870,1850,-1.0752688172043012
D19 - Frank's Tract near Russo's Landing,0310,E0721B1044,07/15/2021 10:50,731,723,-1.1004126547455295
D28A - Old River @ Rancho Del Rio,0310,E0721B1045,07/15/2021 11:40,682,687,0.7304601899196494
D26 - San Joaquin River @ Potato Point,0310,E0721B1079,07/16/2021 07:55,597,605,1.3311148086522462
MD10A - Disappointment Slough @ Bishop Cut,0310,E0721B1080,07/16/2021 09:00,462,465,0.6472491909385114
P8 - San Joaquin River @ Buckley Cove,0310,E0721B1081,07/16/2021 10:20,355,358,0.8415147265077139
D4 - Sacramento River above Point Sacramento,0310,E0721B1106,07/19/2021 12:00,9920,9929,0.09068466925285909
SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,0310,E0721B1138,07/19/2021 12:40,5870,6230,5.950413223140496
D22 - Sacramento River @ Emmaton,0310,E0721B1107,07/19/2021 13:10,3850,4723,20.366266184532837
SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,0310,E0721B1139,07/19/2021 14:00,1380,1406,1.8664752333094041
NZ068 in Sacramento River,0310,E0721B1108,07/19/2021 14:30,813,821,0.9791921664626682
D8 - Suisun Bay off Middle Point nr. Nichols,0310,E0721B1173,07/20/2021 12:05,16200,16701,3.045500136773958
